IP Address,Common Name,Organization,Country,Locality,Province,Subject Alternative DNS Name,Subject Alternative IP address,Self-signed
"54.217.91.66","pabloberron.com","","","","","pabloberron.com|www.pabloberron.com","","false"
"54.217.91.68","treasurup.com","","","","","treasurup.com|*.treasurup.com","","false"
"54.217.91.69","*.madbox.io","","","","","*.madbox.io|madbox.io","","false"
"54.217.91.70","kube-apiserver","","","","","626e6ae359a24cd5db3c1c1f3bda4c93.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-116-59.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.2.236|10.0.116.59","false"
"54.217.91.75","peppers.gousto.info","","","","","peppers.gousto.info|*.peppers.gousto.info","","false"
"54.217.91.76","development.tescloud.com","","","","","development.tescloud.com|*.development.tescloud.com|*.tescloud.com|tescloud.com","","false"
"54.217.91.80","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.91.87","trackerconnect.co.uk","","","","","trackerconnect.co.uk|www.trackerconnect.co.uk|emailapi.trackerconnect.co.uk|*.trackerconnect.co.uk|api.trackerconnect.co.uk|crashapi.trackerconnect.co.uk","","false"
"54.217.91.92","*.storefront.aboutyou.cloud","","","","","*.storefront.aboutyou.cloud|*.storefront.scayle.cloud|*.aer.storefront.aboutyou.cloud","","false"
"54.217.91.91","dot-dr.com","","","","","dot-dr.com|*.dot-dr.com","","false"
"54.217.91.97","kube-apiserver","","","","","503efab72b144554643c6db76d359891.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-184-166.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.100.83.30|172.16.184.166","false"
"54.217.91.102","communication.sephora-info-cy.com","Sephora","FR","Neuilly-sur-seine","","communication.sephora-info-cy.com|m8.communication.sephora-info-cy.com","","false"
"54.217.91.110","euw1.runtime.vonage.cloud","","","","","*.euw1.runtime.vonage.cloud|euw1.runtime.vonage.cloud","","false"
"54.217.91.117","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.91.123","test.cyber-pal.online","","","","","test.cyber-pal.online","","false"
"54.217.91.127","*.operstaging.royalfloraholland.com","","","","","*.operstaging.royalfloraholland.com","","false"
"54.217.91.129","*.rmq5.cloudamqp.com","","","","","*.in.rmq5.cloudamqp.com|*.rmq5.cloudamqp.com","","false"
"54.217.91.137","test.cravecloud.com","","","","","test.cravecloud.com|*.test.cravecloud.com|test.aws.cravecloud.xyz|*.test.aws.cravecloud.xyz","","false"
"54.217.91.138","*.execute-api.eu-west-1.amazonaws.com","","","","","*.execute-api.eu-west-1.amazonaws.com","","false"
"54.217.91.150","commercialwastequotes.com","","","","","commercialwastequotes.com|cwquotes.com|energyadviceline.commercialwastequotes.com|hubba.commercialwastequotes.com|love-energy.commercialwastequotes.com|www.commercialwastequotes.com","","false"
"54.217.91.174","premialab.com","","","","","premialab.com|*.premialab.com","","false"
"54.217.91.183","*.prod1.pricefx.io","","","","","*.prod1.pricefx.io","","false"
"54.217.91.185","uservsftpd","","","","","","","true"
"54.217.91.195","cloud.rpa-roier.com","","","","","cloud.rpa-roier.com","","false"
"54.217.91.210","*.campaign.adobe.com","Adobe Inc.","US","San Jose","California","*.campaign.adobe.com","","false"
"54.217.91.206","CloudFlare Origin Certificate","CloudFlare, Inc.","","","","*.eturns.co|eturns.co","","false"
"54.217.91.203","toptensverige.se","","","","","toptensverige.se|www.toptensverige.se","","false"
"54.217.91.211","*.conundra.eu","","","","","*.conundra.eu","","false"
"54.217.91.232","*.modulusone.com","","","","","*.modulusone.com","","false"
"54.217.91.225","api-scribe.clevertap.com","","","","","api-scribe.clevertap.com","","false"
"54.217.91.244","*.slingooriginals.com","","","","","*.slingooriginals.com|slingooriginals.com","","false"
"54.217.92.4","kube-apiserver","","","","","20e194650ecf4837bcd846b5bafd08fc.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-115-188.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.28.151|172.16.115.188","false"
"54.217.91.252","webmail.vektorraum.com","","","","","webmail.vektorraum.com","","false"
"54.217.92.7","kube-apiserver","","","","","3cdf051270d8b1b230c8025810f4f190.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-122-42.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.21.26.107|10.0.122.42","false"
"54.217.92.17","*.letsdive.io","","","","","*.letsdive.io","","false"
"54.217.92.12","*.linxo.com","","","","","*.linxo.com|linxo.com","","false"
"54.217.92.20","b2b.mitsubishi-turbocharger.com","Mitsubishi Turbocharger and Engine Europe B.V.","NL","","Flevoland","b2b.mitsubishi-turbocharger.com","","false"
"54.217.92.16","*.cad0jg7jqdobk.eu-west-1.cs.amazonlightsail.com","","","","","*.cad0jg7jqdobk.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.92.25","airalo.com","","","","","airalo.com|*.airalo.com","","false"
"54.217.92.30","localhost","Nginx Proxy Manager","","","","","","true"
"54.217.92.80","buzymart.com","","","","","buzymart.com|www.buzymart.com","","false"
"54.217.92.72","kube-apiserver","","","","","197723c502597653f9e1ae3f9829eff5.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-124-140.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.53.152|172.16.124.140","false"
"54.217.92.84","*.execute-api.eu-west-1.amazonaws.com","","","","","*.execute-api.eu-west-1.amazonaws.com","","false"
"54.217.92.85","staging.francemessagerie.generix.biz","","","","","staging.francemessagerie.generix.biz|*.staging.francemessagerie.generix.biz","","false"
"54.217.92.88","lcmac-dev.aws.pmicloud.biz","","","","","lcmac-dev.aws.pmicloud.biz|*.lcmac-dev.aws.pmicloud.biz","","false"
"54.217.92.74","*.my-prtg.com","Paessler AG","DE","Nürnberg","","*.my-prtg.com|my-prtg.com","","false"
"54.217.92.103","*.stage-route-14xpkn963w0x-1054656497.eu-west-1.convox.site","","","","","*.stage-route-14xpkn963w0x-1054656497.eu-west-1.convox.site","","false"
"54.217.92.100","*.conductor.cimpress.io","","","","","*.conductor.cimpress.io","","false"
"54.217.92.96","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.92.115","*.prep.aws.geocall.cloud","","","","","*.prep.aws.geocall.cloud","","false"
"54.217.92.123","10.143.1.136","","","Locality Name (eg, city)","","","","true"
"54.217.92.129","ora.cmspro.telpark.com","","","","","ora.cmspro.telpark.com|*.ora.cmspro.telpark.com","","false"
"54.217.92.143","ecom-eu.cc.capillarytech.com","","","","","*.ecom-eu.cc.capillarytech.com|ecom-eu.cc.capillarytech.com","","false"
"54.217.92.137","www.apijira.staging.visma.com","","","","","www.apijira.staging.visma.com|apijira.staging.visma.com","","false"
"54.217.92.130","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.92.141","clientstream.launchdarkly.com","","","","","clientstream.launchdarkly.com|clientstream-euw1.launchdarkly.com","","false"
"54.217.92.138","*.fp6ld5u0k0m3g.eu-west-1.cs.amazonlightsail.com","","","","","*.fp6ld5u0k0m3g.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.92.131","cas.ci.k8s.catonet.works","","","","","cas.ci.k8s.catonet.works","","false"
"54.217.92.166","kube-apiserver","","","","","c632b30a19e70f6bd002c20ddd99e6c2.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-42-245.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.37.182.205|172.16.42.245","false"
"54.217.92.167","kube-apiserver","","","","","155dc40b30e5299697d99fa021280310.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-118-191.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.1.212|172.16.118.191","false"
"54.217.92.179","*.mediqtto.jp","","","","","*.mediqtto.jp","","false"
"54.217.92.189","runcard-leaderboard-preprod.dshare.cloud","","","","","runcard-leaderboard-preprod.dshare.cloud|runcard-leaderboard.dshare.cloud","","false"
"54.217.92.181","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.92.176","*.hurlinghamclub.org.uk","The Hurlingham Club","GB","London","","*.hurlinghamclub.org.uk|hurlinghamclub.org.uk","","false"
"54.217.92.204","pbk-uat2.store.alshaya.com","Magento Cloud","FR","","","","","true"
"54.217.92.218","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.92.199","starbots.coffee","","","","","starbots.coffee|*.starbots.coffee","","false"
"54.217.92.217","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.92.196","kube-apiserver","","","","","3ea3537306dbf90845e6f88f049c40c6.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-55-175.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.30.22|10.0.55.175","false"
"54.217.92.207","*.nbi.ie","","","","","*.nbi.ie","","false"
"54.217.92.205","*.conductor.cimpress.io","","","","","*.conductor.cimpress.io","","false"
"54.217.92.231","*.tickerfit.com","","","","","*.tickerfit.com","","false"
"54.217.92.216","*.passstage.cloud","","","","","*.passstage.cloud","","false"
"54.217.92.210","*.darisan.com","","","","","*.darisan.com","","false"
"54.217.92.220","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.92.245","*.huan.tv","广州欢网科技有限责任公司","CN","","广东省","*.huan.tv|huan.tv","","false"
"54.217.93.3","*.brsoar-tvg.soar.splunkcloud.com","Splunk Inc.","US","San Francisco","California","*.brsoar-tvg.soar.splunkcloud.com|brsoar-tvg.soar.splunkcloud.com","","false"
"54.217.93.7","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.92.255","*.enfocode.fi","","","","","*.enfocode.fi|enfocode.fi","","false"
"54.217.93.12","clearml.tts.amazon.dev","","","","","clearml.tts.amazon.dev|*.cicero.clearml.tts.amazon.dev|cicero.clearml.tts.amazon.dev","","false"
"54.217.92.254","*.uatsecure.com","","","","","*.uatsecure.com|uatsecure.com","","false"
"54.217.93.14","partner-portal-staging.escapes.tech","","","","","partner-portal-staging.escapes.tech|*.partner-portal-staging.escapes.tech","","false"
"54.217.93.28","*.a1b9oogslbr9o.eu-west-1.cs.amazonlightsail.com","","","","","*.a1b9oogslbr9o.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.93.11","pfSense-60e70a15a0a5f","Netgate pfSense Plus webConfigurator Self-Signed Certificate","","","","pfSense-60e70a15a0a5f","","true"
"54.217.93.27","uat-g-ooh.clearchannel.nl","","","","","uat-g-ooh.clearchannel.nl","","false"
"54.217.93.49","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com","","false"
"54.217.93.58","*.turnto.eu","","","","","*.turnto.eu","","false"
"54.217.93.46","lambda.eu-west-1.api.aws","","","","","lambda.eu-west-1.api.aws|*.api-lambda.eu-west-1.api.aws","","false"
"54.217.93.52","grafana.ion-beam-master.commoditiescat.com","","","","","grafana.ion-beam-master.commoditiescat.com","","false"
"54.217.93.61","*.anteash.com","","","","","*.anteash.com|*.antea.app|*.antea.dev|*.antea.tech|*.antea.pro","","false"
"54.217.93.54","carmella.co.il","","","","","carmella.co.il","","false"
"54.217.93.102","automation.ds-platform.ondku.net","","","","","automation.ds-platform.ondku.net","","false"
"54.217.93.62","*.api-eu.bambora.com","","","","","*.api-eu.bambora.com|*.api.epay.eu","","false"
"54.217.93.66","*.services.imgarena.com","","","","","*.services.imgarena.com","","false"
"54.217.93.77","kube-apiserver","","","","","2d93b0e1dacbc25659a84007b13b2ea4.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-44-193.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|100.127.10.91|10.0.44.193","false"
"54.217.93.106","*.eu-west-1.awsapprunner.com","","","","","*.eu-west-1.awsapprunner.com","","false"
"54.217.93.82","*.gpcloudservice.com","","","","","*.gpcloudservice.com|gpcloudservice.com","","false"
"54.217.93.63","yolo247.club","","","","","yolo247.club|*.yolo247.club","","false"
"54.217.93.97","int-back.scopezero.es","SIX Group Services AG","CH","Zurich","ZH","int-back.scopezero.es|www.int-back.scopezero.es","","false"
"54.217.93.68","*.friday-prod.de","","","","","*.friday-prod.de|*.forfriday.de|*.friday.de","","false"
"54.217.93.128","ip-172-31-40-214.eu-west-1.compute.internal","","","","","ip-172-31-40-214.eu-west-1.compute.internal","","true"
"54.217.93.123","*.mlean.com","","","","","*.mlean.com|mlean.com","","false"
"54.217.93.126","payrollcore1.hrm.int.test.visma.net","","","","","payrollcore1.hrm.int.test.visma.net|payrollwagerun1.hrm.int.test.visma.net","","false"
"54.217.93.111","services.tabesto.com","","","","","services.tabesto.com|*.services.tabesto.com","","false"
"54.217.93.86","cep.eu.dev.c3.volvocars.com","Volvo Car Corporation AB","","","","cep.eu.dev.c3.volvocars.com|1.cep.eu.dev.c3.volvocars.com|2.cep.eu.dev.c3.volvocars.com|3.cep.eu.dev.c3.volvocars.com","","false"
"54.217.93.139","sardegnaturismocloud.it","","","","","sardegnaturismocloud.it|*.sardegnaturismocloud.it","","false"
"54.217.93.140","fmprp-qa.freeportmetrics.com","","","","","fmprp-qa.freeportmetrics.com|*.fmprp-qa.freeportmetrics.com","","false"
"54.217.93.157","convexin.hxrenew.com","","","","","convexin.hxrenew.com|*.convexin.hxrenew.com","","false"
"54.217.93.158","*.route53-recovery-cluster.eu-west-1.amazonaws.com","","","","","*.eu-west-1.cluster.meridian.amazonaws.com|*.route53-recovery-cluster.eu-west-1.amazonaws.com","","false"
"54.217.93.150","vendavocloud.com","","","","","vendavocloud.com|*.vendavocloud.com","","false"
"54.217.93.162","kube-apiserver","","","","","1203e8dc1efcdee0b886609a7a596c53.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-38-106.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.100.8.65|172.16.38.106","false"
"54.217.93.166","*.rmcloud.recommind.com","Open Text Corporation","CA","","Ontario","*.rmcloud.recommind.com","","false"
"54.217.93.164","mufg-isft.io","","","","","mufg-isft.io|*.mufg-isft.io","","false"
"54.217.93.175","pipestock.c3staging.co.uk","","","","","pipestock.c3staging.co.uk","","false"
"54.217.93.176","*.rawnet.one","","","","","*.rawnet.one|*.staging.rawnet.one","","false"
"54.217.93.182","www.rentcarla.com","","","","","www.rentcarla.com|rentcarla.com","","false"
"54.217.93.185","vigipay.co","","","","","vigipay.co","","false"
"54.217.93.181","www.saint-louis.com","","","","","www.saint-louis.com|saint-louis.com","","false"
"54.217.93.211","*.nexusassurance.com","","","","","*.nexusassurance.com","","false"
"54.217.93.219","alb.eu-west-1.preprod.auth.associate.amazondelivers.jobs","","","","","alb.eu-west-1.preprod.auth.associate.amazondelivers.jobs","","false"
"54.217.93.215","kube-apiserver","","","","","044b0b77c16f425589e70aa79f469a11.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-103-108.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.86.172|172.16.103.108","false"
"54.217.93.223","*.agcloud.bz","","","","","*.agcloud.bz","","false"
"54.217.93.241","*.sys-ie-09.intelliflo.systems","","","","","*.sys-ie-09.intelliflo.systems|*.pfp.sys-ie-09.intelliflo.systems|*.robo.sys-ie-09.intelliflo.systems|*.office.sys-ie-09.intelliflo.systems|*.intelliflo.systems","","false"
"54.217.93.207","*.sysmatch.com","","","","","*.sysmatch.com|sysmatch.com","","false"
"54.217.93.210","*.internal.infra.loveos.io","","","","","*.internal.infra.loveos.io|*.infra.loveos.io","","false"
"54.217.93.170","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.93.220","kube-apiserver","","","","","50d3392c1520f5c6fcc5eb746ac76bfc.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-165-6.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.0.10|10.0.165.6","false"
"54.217.94.0","wowzachild.netgear.com","Netgear","US","San Jose","California","","","false"
"54.217.94.6","kube-apiserver","","","","","c23de442ba7a4c4939f45a0791f99329.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-104-135.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.47.78|10.0.104.135","false"
"54.217.94.14","*.live.dynatrace.com","Dynatrace LLC","US","Waltham","Massachusetts","*.live.dynatrace.com|live.dynatrace.com","","false"
"54.217.94.39","*.partoo-store-locator.co","","","","","*.partoo-store-locator.co|partoo-store-locator.co","","false"
"54.217.94.13","EC2AMAZ-OU9M0QQ","Amazon Inc.","US","Seattle","Washington","","","true"
"54.217.94.27","kube-apiserver","","","","","c54f25f46d99156ffa856f5c96e94629.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-46-125.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.168.136.222|10.0.46.125","false"
"54.217.94.26","wowzachild.netgear.com","Netgear","US","San Jose","California","","","false"
"54.217.94.41","kube-apiserver","","","","","f3b54b231092d8c5810b6bbd54491cff.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-45-56.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.1.71.2|172.16.45.56","false"
"54.217.94.9","dev-progressive.majidalfuttaim.com","Majid Al Futtaim Holding LLC","AE","Dubai","","dev-progressive.majidalfuttaim.com|sandbox-progressive.majidalfuttaim.com|stg-progressive.majidalfuttaim.com","","false"
"54.217.94.25","gozenja.com","","","","","gozenja.com|gozenja.net|gozenja.org|steffanklein.com|www.gozenja.com|www.gozenja.net|www.gozenja.org|www.steffanklein.com|www.zenja.net|www.zenja.org|zenja.net|zenja.org","","false"
"54.217.94.47","www.alefela.com","","","","","www.alefela.com|alefela.com|*.alefela.com","","false"
"54.217.94.58","*.eu-west-1.es.amazonaws.com","","","","","*.eu-west-1.es.amazonaws.com|*.cell-01.eu-west-1.es.amazonaws.com","","false"
"54.217.94.79","kube-apiserver","","","","","c033201a4d93121e5a80bacd39c82503.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-102-82.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.0.170|172.16.102.82","false"
"54.217.94.86","tst.allu.cloud.valvira.fi","","","","","tst.allu.cloud.valvira.fi|*.tst.allu.cloud.valvira.fi","","false"
"54.217.94.82","*.adobe-campaign.com","Adobe Inc.","US","San Jose","California","*.adobe-campaign.com","","false"
"54.217.94.84","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.94.85","kube-apiserver","","","","","75e5b4ecee918e47a4c273a6b60dbc54.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-42-234.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.21.76.184|172.16.42.234","false"
"54.217.94.101","magento-sun-2.4.4.demo.orbitvu.online","","","","","magento-sun-2.4.4.demo.orbitvu.online","","false"
"54.217.94.112","*.public.gamma.eu-west-1.bullet.aws.dev","","","","","*.public.gamma.eu-west-1.bullet.aws.dev","","false"
"54.217.94.110","kube-apiserver","","","","","831af83d1630a7d640d2a832253d6e00.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-98-135.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.101.200|10.0.98.135","false"
"54.217.94.127","*.usheru.com","","","","","*.usheru.com|*.wady.lu|*.parklandentertainment.com|awaken.watchdust.com|watch.german-films.de|*.tickt.tv|cinemas.roh.org.uk|*.cinemaxbantry.ie|breakoutpictures.com|*.movievoyage.eu|*.atomfilms.ie|*.altitude.film|*.wadymedia.com|cinema.malmesbury.gov.uk|*.futureoffilm.live|*.sawahmovie.com|*.breakoutpictures.com|*.mandmfilmproductions.co.uk|*.movievoyage.com|*.acontracorrientefilms.com|*.europafilm.com|*.wildcarddistribution.com|watch.bifa.film|watch.austrianfilms.com|films.studiocanal.co.uk|*.relativitymedia.com|*.j-blockbuster.com|*.wildatlanticpictures.com","","false"
"54.217.94.144","kube-apiserver","","","","","ce27af1b1c97f453fe5759c669a74920.gr7.eu-west-1.eks.amazonaws.com|ip-172-16-63-192.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.0.3.229|172.16.63.192","false"
"54.217.94.151","hec.isocb.co.uk","","","","","hec.isocb.co.uk","","false"
"54.217.94.152","the-jetline.com","","","","","the-jetline.com|*.prod.the-jetline.com|*.the-jetline.com","","false"
"54.217.94.180","*.dev.aws.vend-o.com","","","","","*.dev.aws.vend-o.com","","false"
"54.217.94.200","kube-apiserver","","","","","ff7727d27d35922038c5dee33f3ef8d0.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-32-113.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.168.128.106|10.0.32.113","false"
"54.217.94.192","kube-apiserver","","","","","c75542ddd10e1cdd2ca380c4598d8148.yl4.eu-west-1.eks.amazonaws.com|ip-172-16-122-128.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.20.0.1|10.3.12.162|172.16.122.128","false"
"54.217.94.193","*.europris.no","","","","","*.europris.no","","false"
"54.217.94.233","*.agcloud.bz","","","","","*.agcloud.bz","","false"
"54.217.94.223","kube-apiserver","","","","","7997f883d29cf0d3c4bdfdad572c0fca.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-119-252.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|192.68.101.220|10.0.119.252","false"
"54.217.94.228","*.tls1.yospace.com","","","","","*.tls1.yospace.com|tls1.yospace.com","","false"
"54.217.94.227","redshift-data.eu-west-1.amazonaws.com","","","","","redshift-data.eu-west-1.amazonaws.com|*.redshift-data.eu-west-1.api.aws|redshift-data.eu-west-1.api.aws|*.redshift-data.eu-west-1.vpce.amazonaws.com","","false"
"54.217.94.237","fizz.services.as24.tech","","","","","fizz.services.as24.tech|*.fizz.services.as24.tech","","false"
"54.217.94.235","kube-apiserver","","","","","a3d6c827a0e888903908e53169d476ac.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-33-34.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.31.13.98|10.0.33.34","false"
"54.217.94.249","debenhams.cloud","","","","","debenhams.cloud|*.debenhams.cloud","","false"
"54.217.94.255","dev.inventarapi.brrm.eu","","","","","dev.inventarapi.brrm.eu","","false"
"54.217.95.7","dev.us1.energysys.com","","","","","dev.us1.energysys.com","","false"
"54.217.95.9","kube-apiserver","","","","","135a0414c57b1eaa6e0736642f0986c6.sk1.eu-west-1.eks.amazonaws.com|ip-10-0-171-12.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","172.30.0.1|172.17.212.178|10.0.171.12","false"
"54.217.95.6","search.deliveristolab.com","","","","","search.deliveristolab.com","","false"
"54.217.95.4","*.execute-api.eu-west-1.amazonaws.com","","","","","*.execute-api.eu-west-1.amazonaws.com","","false"
"54.217.95.13","kube-apiserver","","","","","5aaa5454c01e9bcad2e4663d83834b27.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-41-158.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.17.118.68|10.0.41.158","false"
"54.217.95.0","*.opayweb.com","","","","","*.opayweb.com","","false"
"54.217.95.18","*.qmatic-test.io","","","","","*.qmatic-test.io|*.eu-west-1.qmatic-test.io","","false"
"54.217.95.29","*.skipthedishes.com","","","","","*.skipthedishes.com|staguk.skipthedishes.com|*.staguk.skipthedishes.com","","false"
"54.217.95.22","*.my-prtg.com","Paessler AG","DE","Nürnberg","","*.my-prtg.com|my-prtg.com","","false"
"54.217.95.28","cashyo.com","","","","","cashyo.com|www.cashyo.com","","false"
"54.217.95.35","*.shapeoddsettest.com","","","","","*.shapeoddsettest.com","","false"
"54.217.95.38","pro.invicta-group.fr","","","","","pro.invicta-group.fr|www.pro.invicta-group.fr","","false"
"54.217.95.45","*.eu-west-1.cloudsearch.amazonaws.com","","","","","*.eu-west-1.cloudsearch.amazonaws.com","","false"
"54.217.95.48","*.mercuryholidays.co.uk","","","","","*.mercuryholidays.co.uk","","false"
"54.217.95.36","Kubernetes Ingress Controller Fake Certificate","Acme Co","","","","ingress.local","","true"
"54.217.95.50","prod.powder.ecom.an-platform.com","Magento Cloud","FR","","","","","true"
"54.217.95.53","backend-ir.devnaaorashop.net","","","","","backend-ir.devnaaorashop.net","","false"
"54.217.95.65","blackstone.nexthink.cloud","","","","","blackstone.nexthink.cloud","","false"
"54.217.95.60","api.pulpo.me","","","","","api.pulpo.me","","false"
"54.217.95.62","*.ife.ugo.aero","","","","","*.ife.ugo.aero|ife.ugo.aero","","false"
"54.217.95.74","*.6fvfe3426n6ma.eu-west-1.cs.amazonlightsail.com","","","","","*.6fvfe3426n6ma.eu-west-1.cs.amazonlightsail.com","","false"
"54.217.95.64","*.gastag.co.uk","","","","","*.gastag.co.uk","","false"
"54.217.95.70","prod.hap.edc.dknadmin.be","","","","","prod.hap.edc.dknadmin.be|*.prod.hap.edc.dknadmin.be","","false"
"54.217.95.81","*.morpheus.clincheck.aligntech.com","","","","","*.morpheus.clincheck.aligntech.com","","false"
"54.217.95.79","kube-apiserver","","","","","83c1f6f24c0cb6d4d1576a8718829ac9.gr7.eu-west-1.eks.amazonaws.com|ip-10-0-114-77.eu-west-1.compute.internal|kubernetes|kubernetes.default|kubernetes.default.svc|kubernetes.default.svc.cluster.local","10.100.0.1|172.16.109.45|10.0.114.77","false"
"54.217.95.105","*.outsystemsenterprise.com","Outsystems - Software Em Rede S.A.","PT","Linda-A-Velha","","*.outsystemsenterprise.com|outsystemsenterprise.com","","false"
"54.217.95.108","TRAEFIK DEFAULT CERT","","","","","68d45062a152f6fe0e3b26582facc846.90fa64de1ebce2b0269863aa181092f7.traefik.default","","true"
"54.217.95.121","empman.hrm.stag.visma.net","","","","","empman.hrm.stag.visma.net|*.empman.hrm.stag.visma.net","","false"
"54.217.95.120","analyticstest.idbs-cloud.com","","","","","analyticstest.idbs-cloud.com|analyticstest.idbs-eworkbook.com","","false"
